6,21,489,87
6,22,513,72
6,23,370,74
6,24,83,42
6,25,622,29
6,26,479,16
7,0,584,463
7,1,605,446
7,2,597,428
7,3,343,351
7,4,361,322
7,5,579,328
7,6,461,309
7,7,518,301
7,8,93,281
7,9,107,277
7,10,153,263
7,11,592,236
7,12,450,179
7,13,419,165
7,14,27,146
7,15,345,132
7,16,281,134
7,17,246,100
7,18,363,103
7,19,32,100
7,20,107,91
7,21,485,86
7,22,370,75
7,23,513,71
7,24,83,42
7,25,623,29
7,26,476,16
8,0,584,463
8,1,605,446
8,2,597,428
8,3,64,417
8,4,338,352
8,5,367,326
8,6,579,328
8,7,466,309
8,8,515,301
8,9,90,284
8,10,106,276
8,11,153,259
8,12,592,237
8,13,455,180
8,14,420,165
8,15,27,146
8,16,284,139
8,17,339,131
8,18,241,103
8,19,365,104
8,20,109,92
8,21,483,86
8,22,37,90
8,23,370,74
8,24,512,70
8,25,83,42
8,26,528,39
8,27,622,29
8,28,473,16
9,0,584,463
9,1,605,446
9,2,597,428
9,3,334,354
9,4,372,328
9,5,579,330
9,6,472,309
9,7,513,301
9,8,88,287
9,9,105,274
9,10,153,255
9,11,592,236
9,12,6,216
9,13,463,182
9,14,422,166
9,15,27,146
9,16,287,144
9,17,335,131
9,18,239,105
9,19,369,105
9,20,110,93
9,21,482,87
9,22,41,83
9,23,370,74
9,24,508,71
9,25,82,42
9,26,524,39
9,27,623,29
9,28,470,16
10,0,584,463
10,1,605,446
10,2,597,428
10,3,333,356
10,4,378,330
10,5,579,330
10,6,478,308
10,7,510,300
10,8,86,290
10,9,105,272
10,10,155,250
10,11,592,236
10,12,9,213
10,13,468,183
10,14,423,165
10,15,24,146
10,16,289,148
10,17,330,130
10,18,233,107
10,19,371,105
10,20,111,93
10,21,481,88
10,22,370,74
10,23,45,74
10,24,507,68
10,25,520,39
10,26,623,29
10,27,468,16
11,0,584,463
11,1,598,428
11,2,60,416
11,3,331,358
11,4,383,333
11,5,579,327
11,6,483,307
11,7,507,300
11,8,83,292
11,9,103,268
11,10,155,244
11,11,592,236
11,12,11,212
11,13,474,184
11,14,427,166
11,15,21,147
11,16,291,151
11,17,323,130
11,18,226,111
11,19,374,106
11,20,112,95
11,21,481,89
11,22,370,74
11,23,505,68
11,24,46,68
11,25,516,38
11,26,623,29
11,27,465,16
12,0,583,462
12,1,605,446
12,2,597,428
12,3,58,417
12,4,329,361
12,5,388,337
12,6,579,330
12,7,496,302
12,8,83,293
12,9,103,267
12,10,156,241
12,11,592,236
12,12,13,211
12,13,479,185
12,14,430,168
12,15,17,148
12,16,293,154
12,17,318,129
12,18,222,113
12,19,377,106
12,20,114,96
12,21,481,90
12,22,504,67
12,23,49,60
12,24,511,38
12,25,623,29
12,26,462,15
13,0,584,463
13,1,605,446
13,2,597,428
13,3,60,418
13,4,328,362
13,5,392,338
13,6,579,328
13,7,496,301
13,8,83,294
13,9,102,266
13,10,156,237
13,11,592,237
13,12,18,207
13,13,481,185
13,14,435,170
13,15,294,156
13,16,15,148
13,17,313,129
13,18,215,115
13,19,380,104
13,20,116,99
13,21,370,74
13,22,504,70
13,23,50,56
13,24,82,42
13,25,507,38
13,26,460,13
14,0,584,463
14,1,605,446
14,2,597,428
14,3,62,420
14,4,327,365
14,5,398,342
14,6,579,328
14,7,500,300
14,8,82,295
14,9,101,265
14,10,157,231
14,11,592,237
14,12,21,205
14,13,482,185
14,14,439,172
14,15,296,158
14,16,14,148
14,17,308,129
14,18,209,118
14,19,383,104
14,20,117,100
14,21,480,92
14,22,370,75
14,23,501,70
14,24,82,42
14,25,501,37
14,26,623,29
14,27,458,12
15,0,584,462
15,1,606,446
15,2,597,428
15,3,326,367
15,4,402,345
15,5,579,330
15,6,509,306
15,7,81,295
15,8,491,294
15,9,101,263
15,10,159,226
15,11,592,237
15,12,24,203
15,13,482,185
15,14,444,173
15,15,296,160
15,16,13,148
15,17,303,128
15,18,205,119
15,19,387,102
15,20,118,100
15,21,480,92
15,22,370,75
15,23,499,69
15,24,82,42
15,25,497,36
15,26,622,30
15,27,455,12
16,0,584,463
16,1,597,428
16,2,326,369
16,3,406,347
16,4,579,328
16,5,514,307
16,6,81,295
16,7,488,294
16,8,99,259
16,9,159,222
16,10,592,236
16,11,27,201
16,12,482,186
16,13,447,176
16,14,297,163
16,15,13,148
16,16,299,128
16,17,199,121
16,18,391,100
16,19,118,101
16,20,481,93
16,21,370,74
16,22,494,69
16,23,548,51
16,24,83,42
16,25,493,36
16,26,623,29
16,27,452,11
17,0,584,462
17,1,605,446
17,2,597,428
17,3,66,424
17,4,325,372
17,5,409,350
17,6,579,330
17,7,519,307
17,8,80,296
17,9,486,293
17,10,98,256
17,11,592,236
17,12,161,218
17,13,30,198
17,14,482,188
17,15,451,178
17,16,298,166
17,17,12,149
17,18,295,127
17,19,194,123
17,20,395,99
17,21,119,102
17,22,482,93
17,23,370,73
17,24,493,69
17,25,83,42
17,26,489,36
17,27,448,9
18,0,584,463
18,1,605,446
18,2,597,428
18,3,69,424
18,4,414,353
18,5,579,328
18,6,525,308
18,7,80,297
18,8,482,291
18,9,98,255
18,10,592,237
18,11,163,213
18,12,34,195
18,13,483,189
18,14,455,181
18,15,299,169
18,16,11,149
18,17,291,127
18,18,189,124
18,19,121,104
18,20,398,97
18,21,481,94
18,22,370,74
18,23,487,71
18,24,82,42
18,25,484,36
18,26,623,29
18,27,445,8
19,0,584,463
19,1,605,446
19,2,597,428
19,3,72,418
19,4,418,357
19,5,579,328
19,6,535,309
19,7,78,298
19,8,476,287
19,9,96,251
19,10,592,237
19,11,166,205
19,12,38,191
19,13,481,188
19,14,461,183
19,15,302,178
19,16,10,150
19,17,179,129
19,18,282,126
19,19,124,110
19,20,479,96
19,21,407,92
19,22,479,76
19,23,370,75
19,24,548,51
19,25,82,42
19,26,474,34
19,27,622,29
19,28,82,24
19,29,437,5
20,0,584,463
20,1,605,446
20,2,597,428
20,3,71,417
20,4,464,372
20,5,421,359
20,6,579,328
20,7,541,310
20,8,76,299
20,9,472,285
20,10,96,250
20,11,592,237
20,12,168,200
20,13,39,189
20,14,479,186
20,15,463,184
20,16,303,181
20,17,9,150
20,18,174,131
20,19,277,124
20,20,126,114
20,21,477,99
20,22,410,89
20,23,476,79
20,24,370,75
20,25,83,42
20,26,469,33
20,27,622,29
20,28,86,23
20,29,435,5
21,0,584,463
21,1,606,446
21,2,597,428
21,3,69,415
21,4,464,372
21,5,424,362
21,6,579,331
21,7,547,310
21,8,74,301
21,9,469,282
21,10,95,247
21,11,592,236
21,12,169,195
21,13,40,188
21,14,469,188
21,15,305,185
21,16,8,150
21,17,168,133
21,18,275,124
21,19,127,119
21,20,476,100
21,21,413,87
21,22,472,84
21,23,370,74
21,24,548,51
21,25,83,42
21,26,464,31
21,27,623,29
21,28,86,24
21,29,431,4
22,0,584,462
22,1,606,446
22,2,597,428
22,3,74,414
22,4,387,396
22,5,464,372
22,6,429,365
22,7,579,328
22,8,552,310
22,9,73,301
22,10,466,279
22,11,94,245
22,12,592,236
22,13,170,190
22,14,477,188
22,15,464,184
22,16,42,185
22,17,305,188
22,18,8,150
22,19,164,136
22,20,270,124
22,21,130,123
22,22,475,100
22,23,469,89
22,24,417,85
22,25,370,75
22,26,548,51
22,27,83,41
22,28,459,30
22,29,623,29
22,30,86,25
22,31,428,4
23,0,584,463
23,1,606,446
23,2,597,428
23,3,76,411
23,4,430,368
23,5,580,328
23,6,557,310
23,7,73,302
23,8,463,277
23,9,94,243
23,10,592,237
23,11,307,191
23,12,477,188
23,13,465,185
23,14,172,186
23,15,43,184
23,16,7,150
23,17,159,139
23,18,269,123
23,19,131,127
23,20,474,102
23,21,466,94
23,22,420,83
23,23,370,76
23,24,549,51
23,25,82,41
23,26,622,29
23,27,455,29
23,28,84,26
24,0,584,463
24,1,605,446
24,2,597,428
24,3,76,411
24,4,464,373
24,5,430,369
24,6,580,328
24,7,562,310
24,8,75,302
24,9,459,274
24,10,94,241
24,11,592,237
24,12,307,195
24,13,478,190
24,14,465,184
24,15,45,182
24,16,173,181
24,17,7,150
24,18,155,143
24,19,134,131
24,20,269,123
24,21,469,106
24,22,464,98
24,23,424,81
24,24,370,75
24,25,548,51
24,26,82,41
24,27,623,29
24,28,81,27
24,29,450,27
25,0,584,463
25,1,605,446
25,2,597,428
25,3,387,396
25,4,430,371
25,5,579,330
25,6,568,309
25,7,77,302
25,8,457,272
25,9,94,241
25,10,592,236
25,11,309,198
25,12,478,193
25,13,466,183
25,14,47,179
25,15,175,177
25,16,7,150
25,17,146,140
25,18,266,123
25,19,466,109
25,20,428,79
25,21,370,74
25,22,548,51
25,23,82,42
25,24,623,29
25,25,445,25
26,0,584,463
26,1,597,428
26,2,82,404
26,3,387,396
26,4,429,373
26,5,579,330
26,6,571,309
26,7,79,301
26,8,454,269
26,9,93,240
26,10,592,237
26,11,309,203
26,12,478,194
26,13,467,184
26,14,47,176
26,15,176,173
26,16,7,151
26,17,145,143
26,18,263,123
26,19,464,111
26,20,434,76
26,21,370,75
26,22,82,42
26,23,623,29
26,24,440,24
27,0,584,463
27,1,605,446
27,2,597,428
27,3,83,401
27,4,428,374
27,5,579,331
27,6,572,308
27,7,82,299
27,8,451,265
27,9,92,237
27,10,592,236
27,11,310,208
27,12,472,193
27,13,47,173
27,14,177,169
27,15,135,155
27,16,7,152
27,17,260,123
27,18,463,114
27,19,437,76
27,20,370,75
27,21,548,52
27,22,82,42
27,23,436,22
28,0,584,463
28,1,606,446
28,2,597,428
28,3,388,396
28,4,85,397
28,5,425,376
28,6,579,329
28,7,572,308
28,8,84,300
28,9,449,262
28,10,92,237
28,11,592,236
28,12,310,212
28,13,475,197
28,14,49,170
28,15,177,164
28,16,138,156
28,17,7,152
28,18,258,123
28,19,450,117
28,20,462,115
28,21,441,74
28,22,370,75
28,23,548,51
28,24,623,29
28,25,431,20
29,0,584,463
29,1,605,446
29,2,596,428
29,3,86,393
29,4,426,379
29,5,579,329
29,6,572,308
29,7,85,301
29,8,448,261
29,9,92,237
29,10,592,237
29,11,312,217
29,12,473,192
29,13,51,166
29,14,127,161
29,15,178,160
29,16,150,159
29,17,257,124
29,18,444,123
29,19,458,122
29,20,445,74
29,21,370,75
29,22,548,51
29,23,623,29
29,24,427,18
30,0,489,464
30,1,584,462
30,2,606,446
30,3,597,428
30,4,88,385
30,5,579,329
30,6,574,307
30,7,89,306
30,8,444,256
30,9,90,235
30,10,314,226
30,11,592,237
30,12,155,171
30,13,117,166
30,14,54,156
30,15,179,149
30,16,448,132
30,17,437,131
30,18,251,124
30,19,453,73
30,20,370,75
30,21,548,51
30,22,83,42
30,23,623,29
30,24,418,15
31,0,584,463
31,1,606,446
31,2,597,428
31,3,387,396
31,4,91,380
31,5,579,330
31,6,91,308
31,7,441,253
31,8,90,235
31,9,316,232
31,10,592,237
31,11,157,177
31,12,112,169
31,13,56,151
31,14,179,146
31,15,444,136
31,16,249,124
31,17,454,72
31,18,370,75
31,19,548,51
31,20,82,42
31,21,623,29
31,22,415,13
32,0,584,463
32,1,605,446
32,2,597,428
32,3,92,376
32,4,576,338
32,5,93,310
32,6,440,250
32,7,90,235
32,8,318,236
32,9,592,237
32,10,482,199
32,11,160,183
32,12,107,171
32,13,58,147
32,14,437,143
32,15,178,144
32,16,247,125
32,17,455,72
32,18,370,75
32,19,548,51
32,20,83,42
32,21,622,29
32,22,414,11
33,0,584,462
33,1,606,446
33,2,597,427
33,3,387,396
33,4,423,376
33,5,93,372
33,6,579,331
33,7,95,312
33,8,438,248
33,9,319,240
33,10,90,234
33,11,592,237
33,12,480,205
33,13,163,189
33,14,101,173
33,15,432,144
33,16,61,142
33,17,178,139
33,18,244,126
33,19,370,75
33,20,456,71
33,21,548,51
33,22,83,42
33,23,623,29
33,24,416,11
34,0,584,463
34,1,605,446
34,2,597,428
34,3,387,396
34,4,423,376
34,5,94,368
34,6,579,331
34,7,98,313
34,8,437,245
34,9,320,242
34,10,90,235
34,11,592,237
34,12,481,207
34,13,165,194
34,14,95,176
34,15,428,147
34,16,62,138
34,17,178,135
34,18,239,126
34,19,370,75
34,20,452,70
34,21,548,51
34,22,83,42
34,23,623,29
34,24,420,13
35,0,584,463
35,1,605,446
35,2,597,428
35,3,387,396
35,4,424,375
35,5,464,372
35,6,95,364
35,7,579,329
35,8,99,316
35,9,320,244
35,10,436,242
35,11,90,234
35,12,592,236
35,13,481,206
35,14,168,200
35,15,89,177
35,16,422,151
35,17,66,135
35,18,234,128
35,19,178,132
35,20,370,75
35,21,450,71
35,22,548,51
35,23,82,42
35,24,623,29
36,0,584,463
36,1,605,446
36,2,597,427
36,3,425,376
36,4,464,372
36,5,98,359
36,6,579,331
36,7,101,318
36,8,321,248
36,9,435,240
36,10,90,233
36,11,592,237
36,12,481,207
36,13,171,205
36,14,85,178
36,15,418,152
36,16,227,130
36,17,67,131
36,18,178,130
36,19,370,75
36,20,448,71
36,21,82,42
36,22,623,29
37,0,584,462
37,1,605,446
37,2,597,428
37,3,388,396
37,4,426,371
37,5,99,354
37,6,579,329
37,7,104,320
37,8,322,252
37,9,434,237
37,10,90,232
37,11,592,236
37,12,175,211
37,13,482,209
37,14,81,179
37,15,414,155
37,16,222,131
37,17,178,129
37,18,70,127
37,19,370,75
37,20,447,69
37,21,548,51
37,22,83,41
37,23,623,29
37,24,426,19
38,0,584,463
38,1,606,446
38,2,597,428
38,3,428,368
38,4,101,350
38,5,106,322
38,6,579,329
38,7,323,256
38,8,90,231
38,9,434,233
38,10,592,237
38,11,179,217
38,12,482,208
38,13,78,178
38,14,410,157
38,15,215,133
38,16,179,126
38,17,73,124
38,18,370,75
38,19,445,66
38,20,548,51
38,21,81,42
38,22,622,29
38,23,428,21
39,0,584,463
39,1,596,428
39,2,464,372
39,3,429,365
39,4,104,345
39,5,109,324
39,6,579,329
39,7,324,261
39,8,90,230
39,9,433,228
39,10,183,222
39,11,592,236
39,12,492,215
39,13,479,209
39,14,76,178
39,15,407,160
39,16,211,135
39,17,180,123
39,18,75,121
39,19,370,75
39,20,442,62
39,21,548,51
39,22,82,42
39,23,623,29
39,24,432,23
40,0,584,463
40,1,605,446
40,2,597,428
40,3,387,396
40,4,464,372
40,5,433,359
40,6,108,333
40,7,579,329
40,8,324,265
40,9,90,229
40,10,187,228
40,11,433,224
40,12,592,236
40,13,493,218
40,14,481,213
40,15,71,178
40,16,402,164
40,17,206,136
40,18,78,119
40,19,183,119
40,20,370,75
40,21,438,59
40,22,548,51
40,23,623,29
40,24,434,24
41,0,584,463
41,1,605,446
41,2,597,428
41,3,438,351
41,4,579,329
41,5,325,273
41,6,194,239
41,7,89,225
41,8,496,225
41,9,592,237
41,10,481,214
41,11,434,214
41,12,61,175
41,13,396,170
41,14,196,140
41,15,84,114
41,16,186,113
41,17,370,75
41,18,41,63
41,19,431,55
41,20,548,51
41,21,623,29
41,22,441,27
42,0,471,472
42,1,584,463
42,2,605,446
42,3,597,428
42,4,442,347
42,5,119,325
42,6,579,329
42,7,326,277
42,8,198,245
42,9,496,228
42,10,87,218
42,11,592,236
42,12,482,215
42,13,435,210
42,14,384,178
42,15,56,173
42,16,402,170
42,17,192,141
42,18,86,113
42,19,187,110
42,20,370,76
42,21,40,66
42,22,427,52
42,23,548,51
42,24,623,29
42,25,445,28
43,0,584,463
43,1,606,446
43,2,597,428
43,3,444,344
43,4,109,340
43,5,121,323
43,6,579,329
43,7,326,281
43,8,201,252
43,9,498,231
43,10,592,237
43,11,484,218
43,12,86,217
43,13,436,207
43,14,380,183
43,15,51,171
43,16,402,170
43,17,189,142
43,18,86,114
43,19,190,107
43,20,370,75
43,21,39,69
43,22,424,51
43,23,548,51
43,24,449,29
44,0,584,463
44,1,605,446
44,2,597,428
44,3,464,372
44,4,448,340
44,5,579,329
44,6,126,320
44,7,326,286
44,8,204,257
44,9,499,234
44,10,592,237
44,11,484,219
44,12,84,216
44,13,437,202
44,14,377,188
44,15,46,170
44,16,399,172
44,17,182,144
44,18,87,116
44,19,192,103
44,20,370,75
44,21,37,72
44,22,548,52
44,23,424,51
44,24,83,42
44,25,453,31
44,26,623,29
45,0,584,463
45,1,605,446
45,2,597,428
45,3,465,371
45,4,117,337
45,5,453,336
45,6,579,328
45,7,129,317
45,8,326,290
45,9,205,262
45,10,500,237
45,11,485,222
45,12,592,237
45,13,83,212
45,14,438,199
45,15,375,192
45,16,399,173
45,17,41,169
45,18,177,145
45,19,88,117
45,20,196,100
45,21,370,75
45,22,35,75
45,23,548,51
45,24,423,50
45,25,459,32
45,26,622,29
46,0,584,463
46,1,606,446
46,2,597,428
46,3,464,372
46,4,121,341
46,5,456,333
46,6,579,330
46,7,132,314
46,8,326,293
46,9,209,269
46,10,502,242
46,11,486,225
46,12,592,236
46,13,82,211
46,14,371,197
46,15,440,195
46,16,398,173
46,17,35,167
46,18,172,146
46,19,88,119
46,20,198,97
46,21,370,75
46,22,548,51
46,23,420,47
46,24,463,34
46,25,623,29
47,0,584,463
47,1,605,446
47,2,597,428
47,3,465,371
47,4,461,328
47,5,579,329
47,6,136,311
47,7,326,296
47,8,212,274
47,9,503,246
47,10,486,226
47,11,592,237
47,12,81,209
47,13,367,203
47,14,442,191
47,15,397,174
47,16,30,166
47,17,166,147
47,18,87,122
47,19,200,95
47,20,370,75
47,21,418,47
47,22,83,42
47,23,466,36
47,24,623,29
48,0,584,462
48,1,605,446
48,2,597,428
48,3,464,372
48,4,123,342
48,5,465,325
48,6,579,329
48,7,139,309
48,8,326,297
48,9,214,280
48,10,505,250
48,11,488,230
48,12,592,237
48,13,363,208
48,14,80,209
48,15,443,188
48,16,396,176
48,17,24,165
48,18,161,149
48,19,87,125
48,20,201,93
48,21,370,75
48,22,83,42
48,23,415,44
48,24,471,39
48,25,623,29
49,0,584,463
49,1,605,446
49,2,597,428
49,3,464,372
49,4,123,342
49,5,468,323
49,6,579,328
49,7,141,306
49,8,326,299
49,9,217,285
49,10,506,253
49,11,488,233
49,12,592,236
49,13,359,214
49,14,80,208
49,15,446,183
49,16,395,177
49,17,22,164
49,18,156,149
49,19,85,125
49,20,203,90
49,21,370,75
49,22,548,51
49,23,83,42
49,24,476,41
49,25,413,43
49,26,623,29
50,0,584,463
50,1,606,446
50,2,596,428
50,3,464,372
50,4,579,328
50,5,479,313
50,6,147,302
50,7,326,302
50,8,225,294
50,9,508,262
50,10,488,241
50,11,348,224
50,12,592,235
50,13,78,205
50,14,392,180
50,15,452,176
50,16,21,164
50,17,148,151
50,18,82,122
50,19,209,83
50,20,370,75
50,21,548,51
50,22,483,45
50,23,83,42
50,24,409,39
50,25,623,29
51,0,584,463
51,1,605,446
51,2,597,428
51,3,465,371
51,4,579,329
51,5,482,309
51,6,326,304
51,7,229,299
51,8,149,299
51,9,509,264
51,10,488,245
51,11,343,228
51,12,592,237
51,13,77,204
51,14,391,181
51,15,454,173
51,16,22,164
51,17,145,151
51,18,80,122
51,19,211,80
51,20,370,75
51,21,487,47
51,22,83,42
51,23,408,39
51,24,623,29
52,0,583,463
52,1,606,446
52,2,597,428
52,3,126,343
52,4,579,329
52,5,233,304
52,6,490,304
52,7,327,305
52,8,151,296
52,9,510,265
52,10,488,249
52,11,337,232
52,12,592,236
52,13,77,203
52,14,390,182
52,15,457,169
52,16,26,164
52,17,143,152
52,18,77,122
52,19,370,75
52,20,214,76
52,21,492,51
52,22,83,42
52,23,407,37
52,24,622,29
53,0,584,463
53,1,605,446
53,2,597,428
53,3,464,372
53,4,128,344
53,5,579,328
53,6,237,307
53,7,326,310
53,8,494,298
53,9,152,294
53,10,510,266
53,11,488,253
53,12,330,235
53,13,592,237
53,14,76,203
53,15,391,183
53,16,29,165
53,17,459,166
53,18,138,153
53,19,76,122
53,20,370,75
53,21,217,71
53,22,494,52
53,23,83,42
53,24,405,35
53,25,622,29
54,0,584,463
54,1,605,446
54,2,597,428
54,3,465,371
54,4,129,343
54,5,579,328
54,6,240,311
54,7,327,313
54,8,497,294
54,9,152,293
54,10,510,270
54,11,488,253
54,12,322,238
54,13,592,236
54,14,75,201
54,15,390,184
54,16,31,166
54,17,462,164
54,18,132,154
54,19,73,122
54,20,370,75
54,21,218,67
54,22,496,53
54,23,549,51
54,24,83,42
54,25,403,33
54,26,622,29
55,0,584,463
55,1,606,446
55,2,597,428
55,3,387,396
55,4,464,372
55,5,131,343
55,6,579,328
55,7,244,314
55,8,327,316
55,9,152,293
55,10,504,281
55,11,488,257
55,12,317,241
55,13,592,236
55,14,75,200
55,15,389,184
55,16,33,167
55,17,465,161
55,18,128,155
55,19,69,122
55,20,370,76
55,21,221,64
55,22,497,53
55,23,548,51
55,24,83,42
55,25,623,29
55,26,402,31
56,0,584,462
56,1,597,428
56,2,321,426
56,3,132,342
56,4,576,338
56,5,248,318
56,6,327,318
56,7,151,293
56,8,502,286
56,9,512,277
56,10,487,260
56,11,311,243
56,12,592,237
56,13,73,198
56,14,388,185
56,15,36,168
56,16,467,159
56,17,122,156
56,18,65,121
56,19,370,76
56,20,224,59
56,21,500,54
56,22,548,51
56,23,83,42
56,24,623,30
56,25,402,31
57,0,584,463
57,1,605,446
57,2,597,428
57,3,465,372
57,4,133,342
57,5,578,336
57,6,250,321
57,7,327,322
57,8,150,295
57,9,513,282
57,10,487,262
57,11,305,244
57,12,592,237
57,13,73,197
57,14,384,187
57,15,36,168
57,16,118,157
57,17,472,157
57,18,63,120
57,19,370,76
57,20,501,56
57,21,226,53
57,22,83,42
57,23,403,33
57,24,623,29
58,0,28,473
58,1,584,463
58,2,606,446
58,3,597,428
58,4,134,341
58,5,578,338
58,6,252,322
58,7,328,324
58,8,149,297
58,9,164,288
58,10,511,279
58,11,487,265
58,12,299,245
58,13,592,236
58,14,73,196
58,15,380,189
58,16,38,168
58,17,114,157
58,18,476,155
58,19,57,119
58,20,370,75
58,21,504,56
58,22,229,51
58,23,83,42
58,24,405,35
58,25,622,29
59,0,25,470
59,1,584,463
59,2,605,446
59,3,597,428
59,4,140,339
59,5,578,338
59,6,327,327
59,7,248,320
59,8,152,301
59,9,513,292
59,10,486,272
59,11,516,257
59,12,290,247
59,13,592,237
59,14,375,192
59,15,71,193
59,16,43,169
59,17,106,159
59,18,484,152
59,19,49,116
59,20,370,75
59,21,505,58
59,22,83,42
59,23,409,39
59,24,232,45
0,0,584,463
0,1,606,446
0,2,597,428
0,3,80,424
0,4,386,333
0,5,579,328
0,6,325,311
0,7,418,310
0,8,544,297
0,9,150,297
0,10,113,285
0,11,103,259
0,12,592,235
0,13,399,169
0,14,389,152
0,15,6,156
0,16,38,143
0,17,381,134
0,18,264,99
0,19,101,89
0,20,367,89
0,21,502,91
0,22,500,75
0,23,284,75
0,24,83,42
0,25,497,13
1,0,584,463
1,1,605,446
1,2,597,428
1,3,381,337
1,4,579,328
1,5,328,313
1,6,422,309
1,7,541,298
1,8,150,293
1,9,111,284
1,10,101,262
1,11,592,237
1,12,408,170
1,13,392,154
1,14,37,144
1,15,7,150
1,16,376,134
1,17,266,103
1,18,367,92
1,19,101,89
1,20,280,80
1,21,508,85
1,22,370,73
1,23,83,42
1,24,623,29
1,25,494,14
2,0,584,463
2,1,605,446
2,2,596,428
2,3,376,341
2,4,579,328
2,5,333,314
2,6,428,309
2,7,538,299
2,8,150,290
2,9,105,273
2,10,592,236
2,11,413,171
2,12,396,156
2,13,35,144
2,14,10,144
2,15,372,134
2,16,268,107
2,17,364,93
2,18,101,89
2,19,276,83
2,20,510,84
2,21,83,42
2,22,622,29
2,23,492,14
3,0,584,463
3,1,605,446
3,2,597,428
3,3,370,342
3,4,579,331
3,5,336,314
3,6,433,308
3,7,535,301
3,8,150,286
3,9,109,281
3,10,101,266
3,11,592,236
3,12,418,173
3,13,399,158
3,14,33,144
3,15,369,134
3,16,15,134
3,17,270,112
3,18,364,94
3,19,102,90
3,20,272,86
3,21,509,82
3,22,83,42
3,23,622,29
3,24,490,14
4,0,584,463
4,1,605,446
4,2,597,428
4,3,72,419
4,4,366,344
4,5,579,328
4,6,340,315
4,7,438,308
4,8,532,301
4,9,150,281
4,10,105,274
4,11,592,236
4,12,425,174
4,13,404,160
4,14,31,144
4,15,363,134
4,16,18,127
4,17,272,117
4,18,363,94
4,19,267,89
4,20,103,90
4,21,498,87
4,22,513,73
4,23,83,42
4,24,622,29
4,25,488,15
5,0,584,463
5,1,605,446
5,2,597,428
5,3,361,346
5,4,579,328
5,5,345,317
5,6,443,309
5,7,529,302
5,8,151,276
5,9,102,276
5,10,592,237
5,11,432,175
5,12,411,162
5,13,30,145
5,14,358,133
5,15,20,121
5,16,274,121
5,17,363,96
5,18,262,92
5,19,104,90
5,20,495,88
5,21,513,73
5,22,623,29
5,23,485,16
6,0,584,463
6,1,605,446
6,2,597,428
6,3,348,350
6,4,356,321
6,5,579,328
6,6,455,309
6,7,520,302
6,8,94,279
6,9,107,279
6,10,152,268
6,11,592,236
6,12,444,178
6,13,418,165
6,14,28,145
6,15,349,132
6,16,279,129
6,17,363,103
6,18,29,105
6,19,252,98
6,20,105,91
6,21,489,87
6,22,513,72
6,23,370,74
6,24,83,42
6,25,622,29
6,26,479,16
7,0,584,463
7,1,605,446
7,2,597,428
7,3,343,351
7,4,361,322
7,5,579,328
7,6,461,309
7,7,518,301
7,8,93,281
7,9,107,277
7,10,153,263
7,11,592,236
7,12,450,179
7,13,419,165
7,14,27,146
7,15,345,132
7,16,281,134
7,17,246,100
7,18,363,103
7,19,32,100
7,20,107,91
7,21,485,86
7,22,370,75
7,23,513,71
7,24,83,42
7,25,623,29
7,26,476,16
8,0,584,463
8,1,605,446
8,2,597,428
8,3,64,417
8,4,338,352
8,5,367,326
8,6,579,328
8,7,466,309
8,8,515,301
8,9,90,284
8,10,106,276
8,11,153,259
8,12,592,237
8,13,455,180
8,14,420,165
8,15,27,146
8,16,284,139
8,17,339,131
8,18,241,103
8,19,365,104
8,20,109,92
8,21,483,86
8,22,37,90
8,23,370,74
8,24,512,70
8,25,83,42
8,26,528,39
8,27,622,29
8,28,473,16
9,0,584,463
9,1,605,446
9,2,597,428
9,3,334,354
9,4,372,328
9,5,579,330
9,6,472,309
9,7,513,301
9,8,88,287
9,9,105,274
9,10,153,255
9,11,592,236
9,12,6,216
9,13,463,182
9,14,422,166
9,15,27,146
9,16,287,144
9,17,335,131
9,18,239,105
9,19,369,105
9,20,110,93
9,21,482,87
9,22,41,83
9,23,370,74
9,24,508,71
9,25,82,42
9,26,524,39
9,27,623,29
9,28,470,16
10,0,584,463
10,1,605,446
10,2,597,428
10,3,333,356
10,4,378,330
10,5,579,330
10,6,478,308
10,7,510,300
10,8,86,290
10,9,105,272
10,10,155,250
10,11,592,236
10,12,9,213
10,13,468,183
10,14,423,165
10,15,24,146
10,16,289,148
10,17,330,130
10,18,233,107
10,19,371,105
10,20,111,93
10,21,481,88
10,22,370,74
10,23,45,74
10,24,507,68
10,25,520,39
10,26,623,29
10,27,468,16
11,0,584,463
11,1,598,428
11,2,60,416
11,3,331,358
11,4,383,333
11,5,579,327
11,6,483,307
11,7,507,300
11,8,83,292
11,9,103,268
11,10,155,244
11,11,592,236
11,12,11,212
11,13,474,184
11,14,427,166
11,15,21,147
11,16,291,151
11,17,323,130
11,18,226,111
11,19,374,106
11,20,112,95
11,21,481,89
11,22,370,74
11,23,505,68
11,24,46,68
11,25,516,38
11,26,623,29
11,27,465,16
12,0,583,462
12,1,605,446
12,2,597,428
12,3,58,417
12,4,329,361
12,5,388,337
12,6,579,330
12,7,496,302
12,8,83,293
12,9,103,267
12,10,156,241
12,11,592,236
12,12,13,211
12,13,479,185
12,14,430,168
12,15,17,148
12,16,293,154
12,17,318,129
12,18,222,113
12,19,377,106
12,20,114,96
12,21,481,90
12,22,504,67
12,23,49,60
12,24,511,38
